,Kp,Dst,electron_flux,is_storm_alert_active,target_class
2025-06-23 00:00:00,4.0,1.0,1080.4266659843404,0,3.0
2025-06-23 01:00:00,4.0,-0.33333333333333326,1080.4266659843404,0,2.0
2025-06-23 02:00:00,4.0,-1.6666666666666665,1080.4266659843404,0,2.0
2025-06-23 03:00:00,4.0,-3.0,1080.4266659843404,0,0.0
2025-06-23 04:00:00,4.0,-43.333333333333336,1080.4266659843404,0,2.0
2025-06-23 05:00:00,4.0,-83.66666666666667,1080.4266659843404,0,2.0
2025-06-23 06:00:00,4.0,-124.0,1080.4266659843404,0,3.0
2025-06-23 07:00:00,4.333333333333333,-115.33333333333333,1080.4266659843404,0,3.0
2025-06-23 08:00:00,4.666666666666667,-106.66666666666667,1080.4266659843404,0,3.0
2025-06-23 09:00:00,5.0,-98.0,1080.4266659843404,0,2.0
2025-06-23 10:00:00,4.666666666666667,-104.33333333333333,1080.4266659843404,0,2.0
2025-06-23 11:00:00,4.333333333333333,-110.66666666666667,1080.4266659843404,0,3.0
2025-06-23 12:00:00,4.0,-117.0,1080.4266659843404,0,3.0
2025-06-23 13:00:00,4.666666666666667,-103.0,1080.4266659843404,0,3.0
2025-06-23 14:00:00,5.333333333333333,-89.0,1080.4266659843404,0,2.0
2025-06-23 15:00:00,6.0,-75.0,1080.4266659843404,0,2.0
2025-06-23 16:00:00,4.0,-92.0,1080.4266659843404,0,2.0
2025-06-23 17:00:00,2.0,-109.0,1080.4266659843404,0,2.0
2025-06-23 18:00:00,0.0,-126.0,1080.4266659843404,0,2.0
2025-06-23 19:00:00,2.3333333333333335,-96.66666666666667,1080.4266659843404,0,2.0
2025-06-23 20:00:00,4.666666666666667,-67.33333333333334,1080.4266659843404,0,2.0
2025-06-23 21:00:00,7.0,-38.0,1080.4266659843404,0,2.0
2025-06-23 22:00:00,5.333333333333333,-74.0,1080.4266659843404,0,2.0
2025-06-23 23:00:00,3.6666666666666665,-110.0,1080.4266659843404,0,0.0
2025-06-24 00:00:00,2.0,-146.0,1080.4266659843404,0,0.0
2025-06-24 01:00:00,3.666666666666667,-99.66666666666666,1080.4266659843404,0,1.0
2025-06-24 02:00:00,5.333333333333334,-53.33333333333333,1080.4266659843404,0,2.0
2025-06-24 03:00:00,7.0,-7.0,1080.4266659843404,0,2.0
2025-06-24 04:00:00,6.0,-53.333333333333336,1080.4266659843404,0,2.0
2025-06-24 05:00:00,5.0,-99.66666666666667,1080.4266659843404,0,0.0
2025-06-24 06:00:00,4.0,-146.0,1080.4266659843404,0,0.0
2025-06-24 07:00:00,4.333333333333333,-123.0,1080.4266659843404,0,0.0
2025-06-24 08:00:00,4.666666666666667,-100.0,1080.4266659843404,0,2.0
2025-06-24 09:00:00,5.0,-77.0,1080.4266659843404,0,2.0
2025-06-24 10:00:00,6.0,-94.33333333333333,1080.4266659843404,0,2.0
2025-06-24 11:00:00,7.0,-111.66666666666666,1080.4266659843404,0,2.0
2025-06-24 12:00:00,8.0,-129.0,1080.4266659843404,0,2.0
2025-06-24 13:00:00,6.666666666666667,-102.66666666666667,1080.4266659843404,0,1.0
2025-06-24 14:00:00,5.333333333333334,-76.33333333333334,1080.4266659843404,0,1.0
2025-06-24 15:00:00,4.0,-50.0,1080.4266659843404,0,0.0
2025-06-24 16:00:00,5.0,-53.0,1080.4266659843404,0,1.0
2025-06-24 17:00:00,6.0,-56.0,1080.4266659843404,0,1.0
2025-06-24 18:00:00,7.0,-59.0,1080.4266659843404,0,2.0
2025-06-24 19:00:00,7.333333333333333,-64.66666666666667,1080.4266659843404,0,2.0
2025-06-24 20:00:00,7.666666666666667,-70.33333333333333,1080.4266659843404,0,2.0
2025-06-24 21:00:00,8.0,-76.0,1080.4266659843404,0,2.0
2025-06-24 22:00:00,6.333333333333333,-52.66666666666667,1080.4266659843404,0,1.0
2025-06-24 23:00:00,4.666666666666666,-29.333333333333336,1080.4266659843404,0,0.0
2025-06-25 00:00:00,3.0,-6.0,1080.4266659843404,0,0.0
2025-06-25 01:00:00,3.6666666666666665,-32.0,1080.4266659843404,0,0.0
2025-06-25 02:00:00,4.333333333333333,-58.0,1080.4266659843404,0,2.0
2025-06-25 03:00:00,5.0,-84.0,1080.4266659843404,0,3.0
2025-06-25 04:00:00,5.666666666666667,-50.0,1080.4266659843404,0,2.0
2025-06-25 05:00:00,6.333333333333333,-16.0,1080.4266659843404,0,2.0
2025-06-25 06:00:00,7.0,18.0,1080.4266659843404,0,2.0
2025-06-25 07:00:00,4.666666666666666,-20.333333333333336,1080.4266659843404,0,2.0
2025-06-25 08:00:00,2.333333333333333,-58.66666666666667,1080.4266659843404,0,2.0
2025-06-25 09:00:00,0.0,-97.0,1080.4266659843404,0,2.0
2025-06-25 10:00:00,1.6666666666666667,-84.33333333333333,1080.4266659843404,0,2.0
2025-06-25 11:00:00,3.3333333333333335,-71.66666666666667,1080.4266659843404,0,2.0
2025-06-25 12:00:00,5.0,-59.0,1080.4266659843404,0,2.0
2025-06-25 13:00:00,4.0,-46.333333333333336,1080.4266659843404,0,1.0
2025-06-25 14:00:00,3.0,-33.66666666666667,1080.4266659843404,0,0.0
2025-06-25 15:00:00,2.0,-21.0,1080.4266659843404,0,0.0
2025-06-25 16:00:00,2.6666666666666665,-35.333333333333336,1080.4266659843404,0,0.0
2025-06-25 17:00:00,3.333333333333333,-49.66666666666667,1080.4266659843404,0,0.0
2025-06-25 18:00:00,4.0,-64.0,1080.4266659843404,0,1.0
2025-06-25 19:00:00,3.3333333333333335,-63.0,1080.4266659843404,0,1.0
2025-06-25 20:00:00,2.666666666666667,-62.0,1080.4266659843404,0,2.0
2025-06-25 21:00:00,2.0,-61.0,1080.4266659843404,0,2.0
2025-06-25 22:00:00,2.6666666666666665,-36.33333333333333,1080.4266659843404,0,2.0
2025-06-25 23:00:00,3.333333333333333,-11.666666666666664,1080.4266659843404,0,2.0
2025-06-26 00:00:00,4.0,13.0,1080.4266659843404,0,1.0
2025-06-26 01:00:00,2.666666666666667,-27.666666666666664,1080.4266659843404,0,1.0
2025-06-26 02:00:00,1.3333333333333335,-68.33333333333333,1080.4266659843404,0,1.0
2025-06-26 03:00:00,0.0,-109.0,1080.4266659843404,0,2.0
2025-06-26 04:00:00,2.6666666666666665,-97.33333333333333,1080.4266659843404,0,2.0
2025-06-26 05:00:00,5.333333333333333,-85.66666666666667,1080.4266659843404,0,3.0
2025-06-26 06:00:00,8.0,-74.0,1080.4266659843404,0,3.0
2025-06-26 07:00:00,6.666666666666667,-71.66666666666667,1080.4266659843404,0,2.0
2025-06-26 08:00:00,5.333333333333334,-69.33333333333333,1080.4266659843404,0,1.0
2025-06-26 09:00:00,4.0,-67.0,1080.4266659843404,0,0.0
2025-06-26 10:00:00,2.666666666666667,-61.333333333333336,1080.4266659843404,0,0.0
2025-06-26 11:00:00,1.3333333333333335,-55.666666666666664,1080.4266659843404,0,2.0
2025-06-26 12:00:00,0.0,-50.0,1080.4266659843404,0,3.0
2025-06-26 13:00:00,0.6666666666666666,-30.666666666666668,1080.4266659843404,0,3.0
2025-06-26 14:00:00,1.3333333333333333,-11.333333333333336,1080.4266659843404,0,3.0
2025-06-26 15:00:00,2.0,8.0,1080.4266659843404,0,3.0
2025-06-26 16:00:00,4.0,-5.333333333333334,1080.4266659843404,0,3.0
2025-06-26 17:00:00,6.0,-18.666666666666668,1080.4266659843404,0,2.0
2025-06-26 18:00:00,8.0,-32.0,1080.4266659843404,0,2.0
2025-06-26 19:00:00,8.0,-48.0,1080.4266659843404,0,2.0
2025-06-26 20:00:00,8.0,-64.0,1080.4266659843404,0,2.0
2025-06-26 21:00:00,8.0,-80.0,1080.4266659843404,0,2.0
2025-06-26 22:00:00,7.333333333333333,-66.33333333333333,1080.4266659843404,0,2.0
2025-06-26 23:00:00,6.666666666666667,-52.66666666666667,1080.4266659843404,0,2.0
2025-06-27 00:00:00,6.0,-39.0,1080.4266659843404,0,2.0
2025-06-27 01:00:00,4.333333333333333,-43.333333333333336,1080.4266659843404,0,0.0
2025-06-27 02:00:00,2.6666666666666665,-47.666666666666664,1080.4266659843404,0,0.0
2025-06-27 03:00:00,1.0,-52.0,1080.4266659843404,0,0.0
2025-06-27 04:00:00,2.333333333333333,-81.0,1080.4266659843404,0,0.0
2025-06-27 05:00:00,3.6666666666666665,-110.0,1080.4266659843404,0,0.0
2025-06-27 06:00:00,5.0,-139.0,1080.4266659843404,0,1.0
2025-06-27 07:00:00,6.0,-89.0,1080.4266659843404,0,1.0
2025-06-27 08:00:00,7.0,-39.0,1080.4266659843404,0,1.0
2025-06-27 09:00:00,8.0,11.0,1080.4266659843404,0,2.0
2025-06-27 10:00:00,6.333333333333333,-26.0,1080.4266659843404,0,2.0
2025-06-27 11:00:00,4.666666666666666,-63.0,1080.4266659843404,0,2.0
2025-06-27 12:00:00,3.0,-100.0,1080.4266659843404,0,3.0
2025-06-27 13:00:00,2.6666666666666665,-115.33333333333333,1080.4266659843404,0,3.0
2025-06-27 14:00:00,2.3333333333333335,-130.66666666666666,1080.4266659843404,0,2.0
2025-06-27 15:00:00,2.0,-146.0,1080.4266659843404,0,2.0
2025-06-27 16:00:00,1.3333333333333335,-117.0,1080.4266659843404,0,2.0
2025-06-27 17:00:00,0.6666666666666667,-88.0,1080.4266659843404,0,2.0
2025-06-27 18:00:00,0.0,-59.0,1080.4266659843404,0,2.0
2025-06-27 19:00:00,0.3333333333333333,-58.0,1080.4266659843404,0,2.0
2025-06-27 20:00:00,0.6666666666666666,-57.0,1080.4266659843404,0,2.0
2025-06-27 21:00:00,1.0,-56.0,1080.4266659843404,0,2.0
2025-06-27 22:00:00,1.6666666666666665,-54.0,1080.4266659843404,0,2.0
2025-06-27 23:00:00,2.333333333333333,-52.0,1080.4266659843404,0,1.0
2025-06-28 00:00:00,3.0,-50.0,1080.4266659843404,0,0.0
2025-06-28 01:00:00,3.6666666666666665,-27.333333333333332,1080.4266659843404,0,2.0
2025-06-28 02:00:00,4.333333333333333,-4.666666666666664,1080.4266659843404,0,2.0
2025-06-28 03:00:00,5.0,18.0,1080.4266659843404,0,3.0
2025-06-28 04:00:00,3.333333333333333,-3.333333333333332,1080.4266659843404,0,3.0
2025-06-28 05:00:00,1.6666666666666665,-24.666666666666664,1080.4266659843404,0,3.0
2025-06-28 06:00:00,0.0,-46.0,1080.4266659843404,0,3.0
2025-06-28 07:00:00,0.6666666666666666,-47.333333333333336,1080.4266659843404,0,2.0
2025-06-28 08:00:00,1.3333333333333333,-48.666666666666664,1080.4266659843404,0,0.0
2025-06-28 09:00:00,2.0,-50.0,1080.4266659843404,0,0.0
2025-06-28 10:00:00,2.6666666666666665,-72.66666666666667,1080.4266659843404,0,0.0
2025-06-28 11:00:00,3.333333333333333,-95.33333333333334,1080.4266659843404,0,2.0
2025-06-28 12:00:00,4.0,-118.0,1080.4266659843404,0,3.0
2025-06-28 13:00:00,5.0,-100.33333333333333,1080.4266659843404,0,3.0
2025-06-28 14:00:00,6.0,-82.66666666666666,1080.4266659843404,0,2.0
2025-06-28 15:00:00,7.0,-65.0,1080.4266659843404,0,2.0
2025-06-28 16:00:00,6.333333333333333,-66.33333333333333,1080.4266659843404,0,2.0
2025-06-28 17:00:00,5.666666666666667,-67.66666666666667,1080.4266659843404,0,1.0
2025-06-28 18:00:00,5.0,-69.0,1080.4266659843404,0,0.0
2025-06-28 19:00:00,6.0,-70.66666666666667,1080.4266659843404,0,1.0
2025-06-28 20:00:00,7.0,-72.33333333333333,1080.4266659843404,0,2.0
2025-06-28 21:00:00,8.0,-74.0,1080.4266659843404,0,3.0
2025-06-28 22:00:00,8.0,-56.33333333333333,1080.4266659843404,0,3.0
2025-06-28 23:00:00,8.0,-38.666666666666664,1080.4266659843404,0,3.0
2025-06-29 00:00:00,8.0,-21.0,1080.4266659843404,0,3.0
2025-06-29 01:00:00,8.0,-56.666666666666664,1080.4266659843404,0,3.0
2025-06-29 02:00:00,8.0,-92.33333333333333,1080.4266659843404,0,2.0
2025-06-29 03:00:00,8.0,-128.0,1080.4266659843404,0,2.0
2025-06-29 04:00:00,8.0,-127.66666666666667,1080.4266659843404,0,2.0
2025-06-29 05:00:00,8.0,-127.33333333333333,1080.4266659843404,0,2.0
2025-06-29 06:00:00,8.0,-127.0,1080.4266659843404,0,2.0
2025-06-29 07:00:00,7.0,-78.33333333333334,1080.4266659843404,0,3.0
2025-06-29 08:00:00,6.0,-29.66666666666667,1080.4266659843404,0,3.0
2025-06-29 09:00:00,5.0,19.0,1080.4266659843404,0,3.0
2025-06-29 10:00:00,3.666666666666667,-29.666666666666664,1080.4266659843404,0,3.0
2025-06-29 11:00:00,2.3333333333333335,-78.33333333333333,1080.4266659843404,0,3.0
2025-06-29 12:00:00,1.0,-127.0,1080.4266659843404,0,3.0
2025-06-29 13:00:00,0.6666666666666667,-112.0,1080.4266659843404,0,2.0
2025-06-29 14:00:00,0.33333333333333337,-97.0,1080.4266659843404,0,1.0
2025-06-29 15:00:00,0.0,-82.0,1080.4266659843404,0,0.0
2025-06-29 16:00:00,0.3333333333333333,-57.0,1080.4266659843404,0,1.0
2025-06-29 17:00:00,0.6666666666666666,-32.0,1080.4266659843404,0,2.0
2025-06-29 18:00:00,1.0,-7.0,1080.4266659843404,0,3.0
2025-06-29 19:00:00,3.3333333333333335,-38.0,1080.4266659843404,0,2.0
2025-06-29 20:00:00,5.666666666666667,-69.0,1080.4266659843404,0,2.0
2025-06-29 21:00:00,8.0,-100.0,1080.4266659843404,0,2.0
2025-06-29 22:00:00,6.0,-106.66666666666667,1080.4266659843404,0,2.0
2025-06-29 23:00:00,4.0,-113.33333333333333,1080.4266659843404,0,1.0
2025-06-30 00:00:00,2.0,-120.0,1080.4266659843404,0,0.0
2025-06-30 01:00:00,3.0,-106.66666666666667,1080.4266659843404,0,2.0
2025-06-30 02:00:00,4.0,-93.33333333333333,1080.4266659843404,0,2.0
2025-06-30 03:00:00,5.0,-80.0,1080.4266659843404,0,3.0
2025-06-30 04:00:00,4.666666666666667,-85.33333333333333,1080.4266659843404,0,3.0
2025-06-30 05:00:00,4.333333333333333,-90.66666666666667,1080.4266659843404,0,3.0
2025-06-30 06:00:00,4.0,-96.0,1080.4266659843404,0,3.0
2025-06-30 07:00:00,3.0,-108.0,1080.4266659843404,0,3.0
2025-06-30 08:00:00,2.0,-120.0,1080.4266659843404,0,3.0
2025-06-30 09:00:00,1.0,-132.0,1080.4266659843404,0,3.0
2025-06-30 10:00:00,2.666666666666667,-132.0,1080.4266659843404,0,3.0
2025-06-30 11:00:00,4.333333333333334,-132.0,1080.4266659843404,0,3.0
2025-06-30 12:00:00,6.0,-132.0,1080.4266659843404,0,3.0
2025-06-30 13:00:00,6.333333333333333,-85.66666666666666,1080.4266659843404,0,2.0
2025-06-30 14:00:00,6.666666666666667,-39.33333333333333,1080.4266659843404,0,1.0
2025-06-30 15:00:00,7.0,7.0,1080.4266659843404,0,0.0
2025-06-30 16:00:00,6.0,-32.333333333333336,1080.4266659843404,0,0.0
2025-06-30 17:00:00,5.0,-71.66666666666667,1080.4266659843404,0,1.0
2025-06-30 18:00:00,4.0,-111.0,1080.4266659843404,0,2.0
2025-06-30 19:00:00,3.6666666666666665,-97.33333333333333,1080.4266659843404,0,2.0
2025-06-30 20:00:00,3.3333333333333335,-83.66666666666667,1080.4266659843404,0,2.0
2025-06-30 21:00:00,3.0,-70.0,1080.4266659843404,0,2.0
2025-06-30 22:00:00,4.333333333333333,-55.0,1080.4266659843404,0,2.0
2025-06-30 23:00:00,5.666666666666666,-40.0,1080.4266659843404,0,3.0
2025-07-01 00:00:00,7.0,-25.0,1080.4266659843404,0,3.0
2025-07-01 01:00:00,6.333333333333333,-54.33333333333333,1080.4266659843404,0,2.0
2025-07-01 02:00:00,5.666666666666667,-83.66666666666666,1080.4266659843404,0,2.0
2025-07-01 03:00:00,5.0,-113.0,1080.4266659843404,0,1.0
2025-07-01 04:00:00,3.666666666666667,-119.33333333333333,1080.4266659843404,0,2.0
2025-07-01 05:00:00,2.3333333333333335,-125.66666666666667,1080.4266659843404,0,3.0
2025-07-01 06:00:00,1.0,-132.0,1080.4266659843404,0,3.0
2025-07-01 07:00:00,3.0,-131.66666666666666,1080.4266659843404,0,3.0
2025-07-01 08:00:00,5.0,-131.33333333333334,1080.4266659843404,0,3.0
2025-07-01 09:00:00,7.0,-131.0,1080.4266659843404,0,2.0
2025-07-01 10:00:00,5.333333333333333,-130.0,1080.4266659843404,0,2.0
2025-07-01 11:00:00,3.6666666666666665,-129.0,1080.4266659843404,0,0.0
2025-07-01 12:00:00,2.0,-128.0,1080.4266659843404,0,0.0
2025-07-01 13:00:00,1.3333333333333335,-84.66666666666666,1080.4266659843404,0,1.0
2025-07-01 14:00:00,0.6666666666666667,-41.33333333333333,1080.4266659843404,0,2.0
2025-07-01 15:00:00,0.0,2.0,1080.4266659843404,0,3.0
2025-07-01 16:00:00,0.3333333333333333,-20.333333333333332,1080.4266659843404,0,2.0
2025-07-01 17:00:00,0.6666666666666666,-42.666666666666664,1080.4266659843404,0,2.0
2025-07-01 18:00:00,1.0,-65.0,1080.4266659843404,0,1.0
2025-07-01 19:00:00,0.6666666666666667,-72.0,1080.4266659843404,0,2.0
2025-07-01 20:00:00,0.33333333333333337,-79.0,1080.4266659843404,0,2.0
2025-07-01 21:00:00,0.0,-86.0,1080.4266659843404,0,3.0
2025-07-01 22:00:00,2.0,-93.0,1080.4266659843404,0,2.0
2025-07-01 23:00:00,4.0,-100.0,1080.4266659843404,0,1.0
2025-07-02 00:00:00,6.0,-107.0,1080.4266659843404,0,0.0
2025-07-02 01:00:00,4.0,-81.66666666666667,1080.4266659843404,0,0.0
2025-07-02 02:00:00,2.0,-56.333333333333336,1080.4266659843404,0,0.0
2025-07-02 03:00:00,0.0,-31.0,1080.4266659843404,0,1.0
2025-07-02 04:00:00,1.0,-70.66666666666666,1080.4266659843404,0,1.0
2025-07-02 05:00:00,2.0,-110.33333333333333,1080.4266659843404,0,0.0
2025-07-02 06:00:00,3.0,-150.0,1080.4266659843404,0,0.0
2025-07-02 07:00:00,3.0,-131.66666666666666,1080.4266659843404,0,0.0
2025-07-02 08:00:00,3.0,-113.33333333333334,1080.4266659843404,0,0.0
2025-07-02 09:00:00,3.0,-95.0,1080.4266659843404,0,0.0
2025-07-02 10:00:00,4.666666666666667,-57.333333333333336,1080.4266659843404,0,1.0
2025-07-02 11:00:00,6.333333333333334,-19.66666666666667,1080.4266659843404,0,2.0
2025-07-02 12:00:00,8.0,18.0,1080.4266659843404,0,2.0
2025-07-02 13:00:00,8.0,-30.0,1080.4266659843404,0,2.0
2025-07-02 14:00:00,8.0,-78.0,1080.4266659843404,0,3.0
2025-07-02 15:00:00,8.0,-126.0,1080.4266659843404,0,3.0
2025-07-02 16:00:00,5.333333333333334,-96.0,1080.4266659843404,0,2.0
2025-07-02 17:00:00,2.666666666666667,-66.0,1080.4266659843404,0,1.0
2025-07-02 18:00:00,0.0,-36.0,1080.4266659843404,0,0.0
2025-07-02 19:00:00,1.0,-59.66666666666667,1080.4266659843404,0,1.0
2025-07-02 20:00:00,2.0,-83.33333333333334,1080.4266659843404,0,2.0
2025-07-02 21:00:00,3.0,-107.0,1080.4266659843404,0,2.0
2025-07-02 22:00:00,4.333333333333333,-69.0,1080.4266659843404,0,1.0
2025-07-02 23:00:00,5.666666666666666,-31.0,1080.4266659843404,0,0.0
2025-07-03 00:00:00,7.0,7.0,1080.4266659843404,0,0.0
2025-07-03 01:00:00,4.666666666666666,-10.0,1080.4266659843404,0,1.0
2025-07-03 02:00:00,2.333333333333333,-27.0,1080.4266659843404,0,2.0
2025-07-03 03:00:00,0.0,-44.0,1080.4266659843404,0,2.0
2025-07-03 04:00:00,0.3333333333333333,-32.666666666666664,1080.4266659843404,0,3.0
2025-07-03 05:00:00,0.6666666666666666,-21.333333333333332,1080.4266659843404,0,3.0
2025-07-03 06:00:00,1.0,-10.0,1080.4266659843404,0,3.0
2025-07-03 07:00:00,3.3333333333333335,-15.666666666666668,1080.4266659843404,0,3.0
2025-07-03 08:00:00,5.666666666666667,-21.333333333333336,1080.4266659843404,0,3.0
2025-07-03 09:00:00,8.0,-27.0,1080.4266659843404,0,3.0
2025-07-03 10:00:00,5.666666666666666,-48.33333333333333,1080.4266659843404,0,2.0
2025-07-03 11:00:00,3.333333333333333,-69.66666666666666,1080.4266659843404,0,2.0
2025-07-03 12:00:00,1.0,-91.0,1080.4266659843404,0,0.0
2025-07-03 13:00:00,3.0,-95.66666666666667,1080.4266659843404,0,0.0
2025-07-03 14:00:00,5.0,-100.33333333333333,1080.4266659843404,0,0.0
2025-07-03 15:00:00,7.0,-105.0,1080.4266659843404,0,0.0
2025-07-03 16:00:00,6.666666666666667,-76.66666666666667,1080.4266659843404,0,0.0
2025-07-03 17:00:00,6.333333333333333,-48.333333333333336,1080.4266659843404,0,0.0
2025-07-03 18:00:00,6.0,-20.0,1080.4266659843404,0,1.0
2025-07-03 19:00:00,5.0,-37.0,1080.4266659843404,0,2.0
2025-07-03 20:00:00,4.0,-54.0,1080.4266659843404,0,2.0
2025-07-03 21:00:00,3.0,-71.0,1080.4266659843404,0,3.0
2025-07-03 22:00:00,4.333333333333333,-49.66666666666667,1080.4266659843404,0,2.0
2025-07-03 23:00:00,5.666666666666666,-28.333333333333336,1080.4266659843404,0,0.0
2025-07-04 00:00:00,7.0,-7.0,1080.4266659843404,0,0.0
2025-07-04 01:00:00,5.0,-31.333333333333332,1080.4266659843404,0,0.0
2025-07-04 02:00:00,3.0,-55.666666666666664,1080.4266659843404,0,0.0
2025-07-04 03:00:00,1.0,-80.0,1080.4266659843404,0,0.0
2025-07-04 04:00:00,2.0,-101.66666666666667,1080.4266659843404,0,1.0
2025-07-04 05:00:00,3.0,-123.33333333333334,1080.4266659843404,0,1.0
2025-07-04 06:00:00,4.0,-145.0,1080.4266659843404,0,2.0
2025-07-04 07:00:00,5.333333333333333,-143.0,1080.4266659843404,0,2.0
2025-07-04 08:00:00,6.666666666666666,-141.0,1080.4266659843404,0,2.0
2025-07-04 09:00:00,8.0,-139.0,1080.4266659843404,0,2.0
2025-07-04 10:00:00,6.666666666666667,-95.66666666666666,1080.4266659843404,0,1.0
2025-07-04 11:00:00,5.333333333333334,-52.33333333333333,1080.4266659843404,0,1.0
2025-07-04 12:00:00,4.0,-9.0,1080.4266659843404,0,1.0
2025-07-04 13:00:00,3.3333333333333335,-12.333333333333334,1080.4266659843404,0,2.0
2025-07-04 14:00:00,2.666666666666667,-15.666666666666668,1080.4266659843404,0,2.0
2025-07-04 15:00:00,2.0,-19.0,1080.4266659843404,0,3.0
2025-07-04 16:00:00,3.0,-23.0,1080.4266659843404,0,2.0
2025-07-04 17:00:00,4.0,-27.0,1080.4266659843404,0,2.0
2025-07-04 18:00:00,5.0,-31.0,1080.4266659843404,0,2.0
2025-07-04 19:00:00,4.0,-57.0,1080.4266659843404,0,2.0
2025-07-04 20:00:00,3.0,-83.0,1080.4266659843404,0,3.0
2025-07-04 21:00:00,2.0,-109.0,1080.4266659843404,0,3.0
2025-07-04 22:00:00,3.0,-67.33333333333334,1080.4266659843404,0,3.0
2025-07-04 23:00:00,4.0,-25.66666666666667,1080.4266659843404,0,2.0
2025-07-05 00:00:00,5.0,16.0,1080.4266659843404,0,2.0
2025-07-05 01:00:00,4.333333333333333,5.666666666666666,1080.4266659843404,0,2.0
2025-07-05 02:00:00,3.666666666666667,-4.666666666666668,1080.4266659843404,0,2.0
2025-07-05 03:00:00,3.0,-15.0,1080.4266659843404,0,3.0
2025-07-05 04:00:00,4.0,-30.333333333333336,1080.4266659843404,0,3.0
2025-07-05 05:00:00,5.0,-45.66666666666667,1080.4266659843404,0,3.0
2025-07-05 06:00:00,6.0,-61.0,1080.4266659843404,0,3.0
2025-07-05 07:00:00,5.0,-59.0,1080.4266659843404,0,3.0
2025-07-05 08:00:00,4.0,-57.0,1080.4266659843404,0,2.0
2025-07-05 09:00:00,3.0,-55.0,1080.4266659843404,0,2.0
2025-07-05 10:00:00,3.3333333333333335,-47.333333333333336,1080.4266659843404,0,1.0
2025-07-05 11:00:00,3.6666666666666665,-39.666666666666664,1080.4266659843404,0,0.0
2025-07-05 12:00:00,4.0,-32.0,1080.4266659843404,0,0.0
2025-07-05 13:00:00,5.0,-55.33333333333333,1080.4266659843404,0,0.0
2025-07-05 14:00:00,6.0,-78.66666666666666,1080.4266659843404,0,1.0
2025-07-05 15:00:00,7.0,-102.0,1080.4266659843404,0,1.0
2025-07-05 16:00:00,7.333333333333333,-91.33333333333333,1080.4266659843404,0,2.0
2025-07-05 17:00:00,7.666666666666667,-80.66666666666667,1080.4266659843404,0,2.0
2025-07-05 18:00:00,8.0,-70.0,1080.4266659843404,0,2.0
2025-07-05 19:00:00,5.333333333333334,-95.33333333333333,1080.4266659843404,0,2.0
2025-07-05 20:00:00,2.666666666666667,-120.66666666666666,1080.4266659843404,0,2.0
2025-07-05 21:00:00,0.0,-146.0,1080.4266659843404,0,2.0
2025-07-05 22:00:00,2.6666666666666665,-114.33333333333333,1080.4266659843404,0,2.0
2025-07-05 23:00:00,5.333333333333333,-82.66666666666666,1080.4266659843404,0,1.0
2025-07-06 00:00:00,8.0,-51.0,1080.4266659843404,0,0.0
2025-07-06 01:00:00,6.333333333333333,-69.66666666666667,1080.4266659843404,0,0.0
2025-07-06 02:00:00,4.666666666666666,-88.33333333333334,1080.4266659843404,0,0.0
2025-07-06 03:00:00,3.0,-107.0,1080.4266659843404,0,0.0
2025-07-06 04:00:00,2.3333333333333335,-118.33333333333333,1080.4266659843404,0,1.0
2025-07-06 05:00:00,1.6666666666666667,-129.66666666666666,1080.4266659843404,0,2.0
2025-07-06 06:00:00,1.0,-141.0,1080.4266659843404,0,3.0
2025-07-06 07:00:00,1.3333333333333333,-118.33333333333333,1080.4266659843404,0,3.0
2025-07-06 08:00:00,1.6666666666666665,-95.66666666666666,1080.4266659843404,0,3.0
2025-07-06 09:00:00,2.0,-73.0,1080.4266659843404,0,3.0
2025-07-06 10:00:00,3.0,-49.0,1080.4266659843404,0,2.0
2025-07-06 11:00:00,4.0,-25.0,1080.4266659843404,0,1.0
2025-07-06 12:00:00,5.0,-1.0,1080.4266659843404,0,0.0
2025-07-06 13:00:00,4.666666666666667,-16.666666666666664,1080.4266659843404,0,1.0
2025-07-06 14:00:00,4.333333333333333,-32.33333333333333,1080.4266659843404,0,2.0
2025-07-06 15:00:00,4.0,-48.0,1080.4266659843404,0,3.0
2025-07-06 16:00:00,4.0,-52.0,1080.4266659843404,0,2.0
2025-07-06 17:00:00,4.0,-56.0,1080.4266659843404,0,1.0
2025-07-06 18:00:00,4.0,-60.0,1080.4266659843404,0,0.0
2025-07-06 19:00:00,5.333333333333333,-72.33333333333333,1080.4266659843404,0,1.0
2025-07-06 20:00:00,6.666666666666666,-84.66666666666667,1080.4266659843404,0,2.0
2025-07-06 21:00:00,8.0,-97.0,1080.4266659843404,0,3.0
2025-07-06 22:00:00,7.0,-68.0,1080.4266659843404,0,3.0
2025-07-06 23:00:00,6.0,-39.0,1080.4266659843404,0,2.0
2025-07-07 00:00:00,5.0,-10.0,1080.4266659843404,0,2.0
2025-07-07 01:00:00,5.333333333333333,-7.333333333333334,1080.4266659843404,0,2.0
2025-07-07 02:00:00,5.666666666666667,-4.666666666666667,1080.4266659843404,0,2.0
2025-07-07 03:00:00,6.0,-2.0,1080.4266659843404,0,2.0
2025-07-07 04:00:00,5.0,-46.333333333333336,1080.4266659843404,0,1.0
2025-07-07 05:00:00,4.0,-90.66666666666667,1080.4266659843404,0,0.0
2025-07-07 06:00:00,3.0,-135.0,1080.4266659843404,0,0.0
